公司名称,地区,地址,联系人,职务,电子邮件,电话号码,邮政编码,主营,,客户类别,所属新野,人数,注册资金,开业日期,传真
上海检验公司,上海,上海市浦东新区民生路１２０８号７２７－７２９室,沈其才,,,64176623,200134,办理进出口商品的有关检验及鉴定业务（按９２年９月章程），经营检验、鉴定用仪器仪表等三类商品进出口。接受委托，代理上述进出口业务及代理、办理国内外申请人委托的有关业务．认证咨询经营方式：进出口，代理，服,,国有企业,技术监督,80,350,2003-8-12
上海大发物流有限公司,上海,上海市黄浦路１１４号,陆俭,,,63064622,200080,普通货物运输，堆存（仓储），理货，货运代理，（一类），货物包装，交通安全设施服务，消防器材，食品百货，饮料冷饮,,有限责任公司,汽车运输业,62,128,2003-4-25
上海东华工程咨询公司,上海,上海市逸仙路３８８号,高翔,,,65427100-4225,200434,水利，电力工程的技术咨询，技术服务，设计及监理。市政，交通，港口以及其他工业，民用建筑的工程项目的招标，技术咨询，服务。（凡涉及许可经营的凭许可证经营）经营方式：技术服务，工程设计，监理。,,国有企业,其他公共服务业,103,200,2003-9-3
上海工业品批发市场,上海,上海市北苏州路９７０号,吴仁炎,,,63245063,200085,百货，文化用品，针织品，纺织品，服装鞋帽，五金交电，劳防用品，黑色有色金属材料，建材，机电设备，汽配件，仓储运输．食品，烟，酒（上述经营范围涉及许可经营的凭许可证经营）经营方式：批发，零售，代购代销，,,国有企业,百货批发业,305,144,2003-6-11
上海海港工贸有限公司,上海,上海市漕溪北路４５号１２０１室,平凡,,,62949487,200030,金属材料，建筑材料，塑料，胶合板，电子产品，仪器仪表，针纺织品，百货，油脂，羊毛条，苗木花卉，旅游纪念品销售，劳务咨询。（涉及许可经营的凭许可证经营）,,私营有限责任公司,黑色金属材料批发业,30,200,2003-6-23
上海环境工程设计研究院有限公司,上海,上海市山西北路４４９弄５号,张俊川,,,63254421,200071,能源，节能，环保，市政工程及工业技术改造项目的咨询、研究、设计、工业和民用建筑设计、产品设计,,有限责任公司,工程地质勘查业,80,322,2003-5-2
中国教学仪器设备上海公司,上海,上海市赤峰路２号,李近安,,,65029400,200092,组织和供应教学仪器，科研设备，电教器材。为学校和教育部门代购物资，汽车（含小轿车）经营（涉及许可经营的凭许可证经营）经营方式：经销，代购代销，加工,,国有企业,机械、电子设备批发业,66,225,2003-11-3
上海上会会计师事务所有限公司,上海,上海市东江湾路４４４号４０２室,刘小虎,,,65400009,200081,会计辅导，经济查证，经营管理咨询，辅导报税及代办业务，培训和编译证券业务资产评估，企业整体资产评估及单项资产评估包括房地产，机器设备，流动资产，无形资产,,私营有限责任公司,会计、审计、统计咨询业,140,210,2003-2-12
上海卡拉里进出口贸易有限公司,上海,上海市浦东新区赵高路１５７８号,郤怡雯,,,63576020,201208,自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外，服装，针织品，纺织品，鞋帽，皮革制品，服饰及面辅料，日用百货，五金交电，机电设备的销售，服装，针织品，鞋帽，皮革制品的,,私营有限责任公司,服装批发业,60,108,2003-6-18
上海金屏科技有限公司,上海,上海市张江高科技园区春晓路１４９号上海高校科技产业楼１号楼４楼,许潜建,,,50800844,201203,视听器材及设备的开发，生产，销售，计算机，电子产品，通讯产品（除无线）销售；仪器仪表，通信器材及配件，文化办公机械，工艺美术品的销售。（涉及许可经营凭许可证经营经营）。,,有限责任公司,收音机、录音机制造业,30,300,2003-10-9
上海万豪医疗科技有限公司,上海,上海市龙漕路２１８号,林志忠,,,64837339,200235,医疗器械使用技术咨询服务，美容用品批发，零售。（涉及许可经营的项目凭许可证经营）。,,私营有限责任公司,技术推广和科技交流服务业,36,100,2003-12-16
上海今洲科技有限公司,上海,上海市海宁路８５７号二楼,谢金坤,,,,200070,计算机，电子通讯，信息的技术开发，技术咨询，技术转让，技术服务，电脑设备和电子通讯产品的研制，设计，销售，计算机软件开发，销售，文化办公用品，信息咨询服务。,,有限责任公司,技术推广和科技交流服务业,65,200,2003-7-8
上海荣靓服饰有限公司,上海,上海市南汇区新场镇坦直社区下盐公路１８５号,沈敏军,,,68155906,201321,服装及辅料，刺绣，纸箱，纸制品，鞋类制造加工，销售。包装加工，橡塑制品的销售，经营本企业自产产品的出口业务和企业所需的机械设备，零配件，原辅材料的进口业务（但国家限定公司经营或禁止进出口商品及技术除外,,私营有限责任公司,服装制造业,300,100,2003-3-13
上海宇翔印刷器材有限公司,上海,上海市南汇区宣桥经济园区发展东路５号,沈欣龙,,,58036630,201300,印刷设备，橡塑制品，纸制品．包装材料，制造，加工（限分支机构生产），销售，印刷设备专业领域内的“四技”服务。（凡涉及许可经营的凭许可证经营）,,私营有限责任公司,机械、电子设备批发业,100,200,2003-2-24
上海伊科动力机械有限公司,上海,上海市青浦区白鹤镇外青松公路２５５９号,汪治,,,59746666,201709,生产销售滑板车、自行车、电动滑板车、电动自行车、电动三轮车、高尔夫球车、电动游览车、卡丁车、沙滩车、摩托雪橇、摩托艇、小型游艇、园艺机械，生产加工摩托车零部件，各类动力机械配件、办公用品、体育健身产品,,有限责任公司,自行车制造业,46,300,2003-5-20
上海中旺纺织品有限公司,上海,上海市南汇区东海镇盐朝公路８０７号,顾陆明,,,68267073,201325,纺织纤维产品，纱线，服装，面料及辅料，纺织器材配件，制造，加工，销售,,私营有限责任公司,棉纺业,30,100,2003-5-15
上海阿尔西空调系统服务有限公司,上海,上海市普陀区光复西路４７５号１３幢,裴文,,,62454225,200063,中央空调，各种空调制冷及配套机械设备的调试，维护保养，机电设备安装工程专业承包叁级，零配件（批发零售）。（凡涉及许可经营的凭许可证经营）,,私营有限责任公司,线路、管道安装业,125,300,2003-4-2
上海系子时装检整有限公司,上海,上海市南汇区盐仓镇盐朝公路６９号,李渭南,,,58091101,201324,针纺织，服装，服装辅料，制造，加工。服饰，鞋帽，床上用品，棉，针纺织品的整理（含产品包装，受托进行质量检验和修理）（涉及许可经营的凭许可证经营）。,,私营有限责任公司,棉针织品业,45,100,2003-4-21
上海博林印刷有限公司,上海,上海市福宁路８５号,许建苹,,,65892794,200082,零件印刷；包装印刷，复印；印刷工业专用设备，工艺美术品（不含金，焰火，爆竹），文化用品，计算机及配件，机电设备，建筑材料，五金交电的销售（涉及许可经营的凭许可证经营）。,,私营有限责任公司,包装装潢印刷业,38,150,2003-4-2
上海津强护具制品有限公司,上海,上海市南汇县周浦镇繁荣工业区,夏国荣,,,58111667,201318,箱包，腰带，护膝的生产，加工，销售；日用百货，日用杂品，装潢材料，电脑，五金交电，皮革制品，金属制品，服装的批发，零售。,,私营有限责任公司,皮箱制造业,70,200,2003-6-30
上海建文印务有限公司,上海,上海市浦东新区川沙镇黄楼兆丰路５弄２０号,顾冰连,,,58945740,201205,包装装潢印刷，零件印刷（涉及许可经营的凭许可证经营）,,私营有限责任公司,包装装潢印刷业,57,150,2003-9-4
上海圣璐璘服饰有限公司,上海,上海市双阳路６５０号,殷福君,,,65195227,200093,服装，服饰及辅料，针纺织品，鞋帽，羽绒制品，皮革制品，床上用品，生产，加工，销售。,,私营有限责任公司,服装制造业,30,100,2003-3-24
上海伊藤家嘉里餐饮有限公司,上海,上海市静安区南京西路１５１５号１０２室，１０３室,刘璋,,,52985777,200040,"日本料理，点心，饮料，酒（凡涉及许可证的，凭许可证经营）	。",,私营有限责任公司,其他类未包括的餐饮业,45,100,2003-4-3
上海藏宝保健食品销售有限公司,上海,上海市场中路２９９２号,夏越国,,,66690218,200435,保健食品，食品（不含熟食），服装，化妆品，工艺饰品（除金银），办公用品，工艺礼品，批发零售（涉及许可经营的凭许可证经营）,,私营有限责任公司,其他食品、饮料、烟草批发业,1000,100,2003-8-19
上海精灵科技有限公司,上海,上海市张江高科技园区郭守敬路４９８号浦东软件园１１０５－Ｄ９座,魏仝生,,,62264701,200127,计算机软件开发，系统集成，网络通信产品的开发、生产、销售及技术服务（专项审批除外）,,私营有限责任公司,软件开发咨询业,55,300,2003-3-26
上海力同板业有限公司,上海,上海市金山区朱泾镇亭枫公路５０００号,黄国庆,,,57332295,201500,生产销售装饰材料，铝塑板，铝板涂层。,,私营有限责任公司,其他砖瓦、石灰和轻质建筑材料制造业,120,200,2003-9-30
上海兰珂针织服饰有限公司,上海,上海市黄浦区董家渡路１１５号２０２室,李公石,,,63721829,200010,针纺织品，服装的销售和加工（以上经营范围涉及许可经营的凭许可证经营。,,私营有限责任公司,纺织品批发业,200,108,2003-7-4
上海金凯树脂化工有限公司,上海,上海市金山区松隐镇南星村１３组,吴桂良,,,57380160,201504,离子交换树脂、染料、颜料制造销售（涉及许可经营的凭许可证经营）。,,有限责任公司,染料制造业,170,100,2003-9-28
上海合家欢吉利宾馆有限公司,上海,上海市四平路８７０号,李美珍,,,65214588,200086,住宿，餐饮（含酒类），音乐餐厅，卡拉ＯＫ厅，理发，房屋出租，会务服务，棋牌，扦脚，零售日用百货，服装，针纺织品，烟，食品（不含熟食）（凡涉及许可经营的凭许可证经营）。,,有限责任公司,旅馆业,50,100,2003-7-23
